"","Follow Number","Name","Minutes awake","Age","Age class lookup","TravelHangBranchs","EatHangGrounds","RestHangGrounds","RestBipedalIbus","TravelSlowClamberNests","EatSitIbus","TravelTreeSwayTrunks","EatQuadBranchs","RestHangNests","TravelBrachiateGrounds","EatLieDownBranchs","RestBipedalGrounds","RestBipedalTrunks","TravelSlowClamberGrounds","TravelQuadBranchs","RestBipedalNests","RestSitTrunks","EatBipedalTrunks","TravelBrachiateLianas","RestSitGrounds","RestSitIbus","EatSitGrounds","TravelSlowClamberTrunks","PlayHangIbu","RestQuadIbus","EatSitTrunks","RestQuadBranchs","RestBipedalLianas","EatHangIbus","TravelQuadGrounds","PlayBipedalBranch","EatSitNests","RestBipedalCrotchs","RestHangTrunks","RestLieDownNests","EatBipedalLianas","EatBipedalCrotchs","TravelSlowClamberLianas","EatHangTrunks","TravelSlowClamberCrotchs","PlaySitCrotch","PlayHangCrotch","RestHangCrotchs","PlayHangLiana","TravelTreeSwayBranchs","PlaySitBranch","RestHangLianas","RestSitLianas","RestBipedalBranchs","ClingHangIbus","RestLieDownBranchs","RestLieDownCrotchs","EatHangLianas","EatSitLianas","PlayHangBranch","EatBipedalBranchs","RestHangBranchs","RestHangIbus","EatHangBranchs","TravelSlowClamberBranchs","RestSitBranchs","PlayBrachiateBL","PlayQuadrupedalBCLINT","PlayHangGNT","TravelBrachiateNT","PlaySlowClamberBCLT","TravelTreeSwayCGLN","PlayLieDownBCLINT","EatBipedalGIN","TravelQuadCLNT","TravelBipedalBCGLNT","EatQuadCGILT","PlayBipedalCILNT","EatLieDownCGILNT","PlaySitILNT","RestLieDownGILT","RestQuadCGLNT"
"381",1155,"Misha",669,"4","juvenile",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00747384155455904,0,0,0,0,0,0,0,0,0,0.00747384155455904,0.00597907324364723,0,0.0463378176382661,0,0,0,0,0.0224215246636771,0.00298953662182362,0.077727952167414,0.0224215246636771,0,0.0941704035874439,0.171898355754858,0.137518684603886,0,0,0,0,0.00448430493273543,0,0,0,0,0,0,0,0,0,0,0
"382",4117,"Wendell",793,"7","flanged male",0,0,0,0,0,0,0,0,0,0,0,0,0.00630517023959647,0,0,0,0.00630517023959647,0,0,0,0,0,0.0220680958385876,0,0,0,0,0,0,0,0,0,0,0.0170239596469105,0,0,0,0.00252206809583859,0,0,0,0,0,0,0,0,0,0.00315258511979823,0.00819672131147541,0,0,0,0.0252206809583859,0,0,0,0.0252206809583859,0,0.0794451450189155,0.204918032786885,0.235182849936948,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"383",5100,"Kan",375,"2","infant",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00266666666666667,0,0.0133333333333333,0,0.0373333333333333,0,0,0,0,0,0.12,0,0.145777777777778,0,0.168,0.0115555555555556,0.12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"384",6365,"Betsy",721,"6","adol female",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0013869625520111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0110957004160888,0,0,0,0.00693481276005548,0,0,0,0,0,0.0235783633841886,0.0208044382801664,0,0,0.00416088765603329,0,0.087378640776699,0.0154877484974572,0.225381414701803,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"385",2527,"Misha",660,"5","adol female",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00303030303030303,0.00606060606060606,0,0,0,0,0.000757575757575758,0,0,0,0.00681818181818182,0.00606060606060606,0,0,0,0,0,0,0,0,0.0106060606060606,0,0.0166666666666667,0,0,0.0196969696969697,0.00378787878787879,0,0,0.0712121212121212,0.0136363636363636,0,0.0946969696969697,0.0825757575757576,0.161363636363636,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"386",7494,"Hannah",633.233333333333,"3","infant",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00392167184292257,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0983839553613728,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"387",7120,"Alfred",692,"7","flanged male",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0296483622350674,0,0,0,0,0.00785163776493256,0,0,0,0,0,0.0180635838150289,0,0,0.00895953757225434,0.00570809248554913,0,0,0.108574181117534,0,0.0527938342967245,0,0,0.0135356454720617,0,0.0897398843930636,0.0204961464354528,0.0770712909441233,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"388",886,"Misha",740,"3","juvenile",0,0,0,0,0,0.00405405405405405,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0135135135135135,0,0.00945945945945946,0.00540540540540541,0,0,0,0,0,0,0.027027027027027,0,0,0,0,0,0,0.0121621621621622,0,0,0,0,0,0.0432432432432432,0,0.0121621621621622,0.00675675675675676,0,0.0027027027027027,0.00405405405405405,0,0,0,0,0.387837837837838,0.097972972972973,0.0310810810810811,0.00135135135135135,0.0837837837837838,0.162162162162162,0.0243243243243243,0,0,0.0324324324324324,0,0.0128378378378378,0,0,0,0,0,0,0,0,0,0,0
"389",3282,"Walimah",765,"1","infant",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0522875816993464,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0300653594771242,0,0,0,0,0,0.0470588235294118,0,0,0,0,0.4,0,0.00261437908496732,0.237908496732026,0.0810457516339869,0,0.0104575163398693,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"390",3668,"Walimah",662,"2","infant",0,0,0,0,0,0,0,0,0,0,0.00755287009063444,0,0,0,0,0,0,0,0,0,0,0,0,0.0151057401812689,0,0,0,0,0.0619335347432024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0226586102719033,0,0.0226586102719033,0.00151057401812689,0,0,0.100453172205438,0,0,0,0,0.0558912386706949,0.00755287009063444,0.00604229607250755,0.402567975830816,0.0936555891238671,0,0.0211480362537764,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"391",5192,"Betsy",709,"4","adol female",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00423131170662906,0,0.00141043723554302,0,0,0,0,0,0.0197461212976023,0,0.0211565585331453,0,0.0126939351198872,0,0,0,0,0,0,0.107193229901269,0,0.0493653032440056,0,0.0874471086036671,0.073342736248237,0.385049365303244,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"392",6579,"Walimah",575,"7","adult female",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.011304347826087,0,0,0.0165217391304348,0.0373913043478261,0,0,0,0,0,0,0.00521739130434783,0.115652173913043,0,0.107826086956522,0.0173913043478261,0.197391304347826,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"393",2734,"Misha",750,"5","adol female",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00666666666666667,0,0,0.00533333333333333,0,0,0,0,0,0,0.008,0,0.000666666666666667,0,0,0,0.0273333333333333,0,0,0.00666666666666667,0.032,0,0.0822222222222222,0.102666666666667,0.0686666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"394",1407,"Misha",738,"4","juvenile",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00677506775067751,0,0,0.00677506775067751,0.0338753387533875,0,0,0,0,0,0,0,0,0,0,0.0013550135501355,0.0176151761517615,0,0.00677506775067751,0.0013550135501355,0,0,0,0.149051490514905,0.0149051490514905,0,0.0833333333333333,0.0914634146341463,0.143631436314363,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"395",3249,"Misha",708,"5","adol female",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00282485875706215,0,0,0,0,0,0,0,0,0,0,0.00706214689265537,0,0,0,0,0.148305084745763,0.000706214689265537,0.000706214689265537,0,0,0,0.00211864406779661,0.0112994350282486,0,0,0,0,0,0,0,0.00423728813559322,0,0.0176553672316384,0,0,0,0.0501412429378531,0,0,0.0331920903954802,0.00353107344632768,0,0.086864406779661,0.0805084745762712,0.0925141242937853,0,0,0,0,0,0,0,0,0,0,0,0,0.0706214689265537,0,0,0
"396",7606,"Tawni",713.266666666667,"2","infant",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0071268342835779,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00705673427423124,0,0.0860127114683615,0,0.0277829703710627,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"397",7126,"Walimah",735,"7","adult female",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0105442176870748,0,0,0,0,0,0,0.00156462585034014,0,0,0.00596371882086168,0,0.00104308390022676,0,0,0,0,0.00510204081632653,0,0.0102267573696145,0,0.0218140589569161,0.0207709750566893,0.00145124716553288,0,0.0452607709750567,0.020249433106576,0.027437641723356,0.0150340136054422,0,0.00179138321995465,0.0161224489795918,0,0.0834467120181406,0.0588888888888889,0.160725623582766,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"398",2337,"Jari Manis",576.5,"7","flanged male",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.013009540329575,0,0,0.00433651344319167,0,0.01561144839549,0,0,0,0,0.00433651344319167,0,0,0.00346921075455334,0,0,0.0112749349522984,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.013009540329575,0,0,0,0,0,0,0,0.000867302688638335,0,0.105810928013877,0.00693842150910668,0.0589765828274068,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000867302688638335
"399",2782,"Misha",670,"5","adol female",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00149253731343284,0,0,0,0,0,0,0,0.00746268656716418,0.000746268656716418,0,0,0,0,0.0171641791044776,0,0,0.0149253731343284,0.00149253731343284,0.00223880597014925,0,0,0,0,0,0,0,0,0.0223880597014925,0,0.0119402985074627,0,0.0104477611940299,0.017910447761194,0.00970149253731343,0,0,0.0194029850746269,0.0671641791044776,0,0.091044776119403,0.153731343283582,0.112686567164179,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"400",3723,"Misha",667,"6","adol female",0,0,0,0,0.00149925037481259,0,0,0,0.00749625187406297,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0119940029985007,0,0,0,0,0,0,0,0,0.00749625187406297,0,0.00899550224887556,0,0.0374812593703148,0,0.273613193403298,0.0824587706146927,0,0,0.00974512743628186,0,0.0914542728635682,0.0689655172413793,0.104947526236882,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"401",5984,"Indah",702,"3","juvenile",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0128205128205128,0,0,0,0,0,0,0,0,0,0.0056980056980057,0,0.00142450142450142,0,0,0,0,0,0.00712250712250712,0,0,0,0.0199430199430199,0,0.0868945868945869,0.0733618233618234,0.262820512820513,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"402",6032,"Prabu",729,"7","flanged male",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0132601737540009,0,0.00137174211248285,0,0.000914494741655236,0,0,0,0.0301783264746228,0,0,0,0.000914494741655236,0,0.083676268861454,0.00731595793324188,0.154092363968907,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"403",6494,"Lupus",591,"7","flanged male",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0338409475465313,0,0,0,0,0,0,0,0,0,0,0,0,0.0177664974619289,0,0,0,0,0,0,0,0.0186125211505922,0,0,0,0.00592216582064298,0,0.10321489001692,0.0253807106598985,0.428934010152284,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"404",9730,"Bayas",735.983333333333,"4","0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00335152517040694,0,0.0173237618605494,0.0068389229828574,0,0,0,0,0.00264951651984873,0.0131117099572001,0,0,0.0415996739056591,0,0.0825426300414411,0.0189089426843905,0.409769242962929,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"405",7224,"Walimah",717.883333333333,"7","adult female",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0162746964455691,0,0.00849720242379217,0,0,0,0,0.0487544401365124,0.0208947600585053,0,0,0,0.0199893204559701,0,0.0845309126366866,0.0290205000812574,0.193439045341629,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"406",837,"Misha",655,"3","juvenile",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00458015267175573,0,0,0,0.00534351145038168,0,0,0,0,0,0,0,0,0,0.00229007633587786,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0106870229007634,0,0,0,0.0213740458015267,0.00458015267175573,0.00305343511450382,0,0,0,0,0,0,0.00763358778625954,0.0259541984732824,0,0.0923664122137405,0.0351145038167939,0.361068702290076,0.0122137404580153,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"407",9954,"King",617.666666666667,"3","infant",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0276578521316784,0,0,0,0,0,0,0,0,0.008041014570966,0.0163248785752833,0,0,0.00882352941176471,0.00796006475984889,0.0975984889368592,0.0150296815974096,0.419751753912574,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"408",9838,"King",632.166666666667,"3","0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0560506195623517,0,0.33245452148695,0.0936725547060374,0.0953071447403111,0.00632744529396256,0.297284471394674,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"409",2161,"Misha",635,"4","juvenile",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0078740157480315,0,0,0,0,0.0236220472440945,0.0094488188976378,0,0.094488188976378,0.0204724409448819,0.191338582677165,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"410",5453,"Berani",685,"3","juvenile",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00291970802919708,0,0,0.0321167883211679,0,0.161313868613139,0.0109489051094891,0,0,0,0,0,0.0218978102189781,0,0.0437956204379562,0,0.0542579075425791,0,0.0875912408759124,0.0734793187347932,0.252311435523114,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"411",5852,"Berani",641,"4","juvenile",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0015600624024961,0,0.0031201248049922,0,0,0,0,0,0.0202808112324493,0,0,0,0.0257410296411856,0,0.093603744149766,0.0226209048361934,0.158346333853354,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"412",6844,"Walimah",575,"7","adult female",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00695652173913044,0,0,0,0,0,0,0,0,0,0.0591304347826087,0,0.104347826086957,0.0660869565217391,0.0626086956521739,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"413",9155,"Tawni",673.583333333333,"4","juvenile",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0257082766299641,0.0296919460596313,0,0,0,0,0.0148459730298157,0,0,0,0,0,0,0,0,0.0180873438079921,0,0.0449585549919584,0,0.089075838178894,0.0251886675739206,0.0530001237164419,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"414",2006,"Kayla",695,"6","adol female",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00143884892086331,0,0,0,0,0,0,0,0,0,0.00647482014388489,0.000719424460431655,0,0,0.00215827338129496,0,0,0,0,0,0.00287769784172662,0,0,0,0.00431654676258993,0.0107913669064748,0.00503597122302158,0,0.0446043165467626,0,0,0,0,0.0158273381294964,0.00215827338129496,0,0.0856115107913669,0.0136690647482014,0.0597122302158273,0,0,0,0.000719424460431655,0,0,0,0,0,0,0.00503597122302158,0,0,0,0,0.000719424460431655
"415",3212,"Misha",682,"5","adol female",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00439882697947214,0,0.000733137829912023,0,0,0,0,0,0,0,0,0.00806451612903226,0.0146627565982405,0.00146627565982405,0,0,0,0,0,0.00293255131964809,0.00733137829912024,0,0,0.0109970674486804,0.00439882697947214,0,0,0,0,0,0,0,0.0205278592375367,0.00293255131964809,0.00146627565982405,0,0.00879765395894428,0,0.220674486803519,0.287390029325513,0,0,0.0403225806451613,0,0.0872434017595308,0.144428152492669,0.802785923753666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"416",4277,"Klara",640,"4","juvenile",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.009375,0,0,0.0015625,0,0,0,0,0,0.0015625,0,0,0,0,0,0,0,0.24140625,0,0.09296875,0.15,0.0984375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"417",2168,"Misha",591,"4","juvenile",0,0,0,0,0,0,0,0,0,0,0,0,0.00253807106598985,0,0,0,0,0,0,0,0,0,0.00846023688663283,0,0,0,0.011844331641286,0,0,0,0,0,0,0.00169204737732657,0,0,0,0.00338409475465313,0,0,0,0,0,0,0,0,0.00930626057529611,0.0109983079526227,0.0219966159052453,0,0,0.0101522842639594,0.00846023688663283,0,0,0.038917089678511,0.0219966159052453,0,0.0998307952622673,0.0626057529610829,0.139593908629442,0,0,0,0,0,0,0,0,0,0.0109983079526227,0,0,0,0,0,0
"418",2709,"Misha",648,"5","adol female",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0115740740740741,0,0,0,0,0,0.0131172839506173,0,0,0,0,0.00694444444444444,0,0,0,0,0,0,0,0,0.0246913580246914,0.00540123456790123,0.00848765432098765,0,0,0.0339506172839506,0,0.00308641975308642,0,0.0717592592592593,0.0462962962962963,0,0.0910493827160494,0.102623456790123,0.0640432098765432,0,0,0,0,0,0,0,0,0,0.00154320987654321,0,0,0,0,0,0.00308641975308642
"419",3455,"Walimah",650,"2","infant",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00769230769230769,0,0,0,0,0.0338461538461538,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.343076923076923,0,0.0107692307692308,0,0,0,0.0661538461538462,0,0,0.0153846153846154,0,0.189230769230769,0.00769230769230769,0.00307692307692308,0.132307692307692,0.0907692307692308,0,0.00769230769230769,0,0,0,0,0,0,0,0,0,0,0,0.00769230769230769,0,0.0153846153846154,0,0
"420",3562,"Misha",615,"6","adol female",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0032520325203252,0,0,0,0,0,0,0,0,0.0016260162601626,0,0.0016260162601626,0,0,0,0.0650406504065041,0,0,0.0113821138211382,0.0138211382113821,0,0.0959349593495935,0.040650406504065,0.0845528455284553,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"421",9519,"Alfred",666.366666666667,"7","flanged male",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00900405182332049,0,0,0,0,0,0,0,0,0,0,0,0.00860387174228403,0,0.087989595317893,0.0360662298034115,0.159796908608874,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"422",2781,"Misha",637,"5","adol female",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00313971742543171,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0156985871271586,0.00470957613814757,0,0.0918367346938776,0.0641025641025641,0.172161172161172,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"423",3039,"Misha",625,"5","adol female",0,0,0,0,0.008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0024,0,0,0,0,0,0,0.0016,0,0,0,0,0,0.0088,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0032,0.008,0.0176,0,0.104,0,0,0,0,0.08,0.0096,0,0.0936,0.1112,0.0872,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"424",6803,"Benny",653,"3","juvenile",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00612557427258806,0,0,0,0,0,0,0,0,0,0.183767228177642,0,0.0895865237366003,0.00382848392036753,0.141653905053599,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"425",2181,"Misha",448,"4","juvenile",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00111607142857143,0,0,0,0,0.0133928571428571,0,0,0,0,0,0.0133928571428571,0,0,0,0.00111607142857143,0.0334821428571429,0,0,0,0,0,0,0,0,0,0.0390625,0,0,0,0.0200892857142857,0.111607142857143,0,0.0334821428571429,0.0290178571428571,0,0.129464285714286,0.0435267857142857,0.112723214285714,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"426",2601,"Kayla",721,"6","adol female",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00554785020804438,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00485436893203883,0,0.0104022191400832,0,0,0.0124826629680999,0.013869625520111,0.307905686546463,0,0,0.00693481276005548,0,0.0804438280166436,0.0603328710124827,0.223994452149792,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"427",3312,"Misha",681,"5","adol female",0,0,0,0,0,0,0,0,0,0,0.0139500734214391,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000734214390602056,0,0,0,0,0,0,0,0,0,0.0161527165932452,0,0,0,0,0,0,0,0,0.0227606461086637,0.00146842878120411,0.00513950073421439,0,0,0,0.0359765051395007,0.0499265785609398,0,0,0.0234948604992658,0,0.0851688693098385,0.0433186490455213,0.0675477239353891,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"428",6815,"Walimah",600,"7","adult female",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0133333333333333,0,0.0141666666666667,0,0,0,0,0,0.1,0,0,0,0.0108333333333333,0,0.0966666666666667,0.0375,0.1025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"429",7171,"Alfred",493,"7","flanged male",0,0,0,0,0,0,0.00713319810682894,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0202839756592292,0,0,0,0.0182555780933063,0,0,0,0,0.0101419878296146,0,0,0,0,0,0.0144692359702502,0,0.0121703853955375,0,0,0,0,0.0912778904665314,0,0,0,0,0.00422582826233942,0,0.117647058823529,0.0203177822853279,0.0556457065584855,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"430",1823,"Misha",635,"4","juvenile",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00078740157480315,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0102362204724409,0.0724409448818898,0,0,0,0,0.163779527559055,0,0.0220472440944882,0,0,0.0905511811023622,0.0362204724409449,0.132283464566929,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"431",1828,"Misha",704,"4","juvenile",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00497159090909091,0,0,0,0.0078125,0,0,0,0.0106534090909091,0,0,0,0,0,0.00355113636363636,0.00142045454545455,0,0.0113636363636364,0,0.00142045454545455,0.03125,0,0,0,0.00142045454545455,0,0,0,0.0106534090909091,0.00142045454545455,0,0,0.00710227272727273,0.015625,0.0717329545454545,0.0170454545454545,0,0.00142045454545455,0.0262784090909091,0,0.0816761363636364,0.0106534090909091,0.0369318181818182,0,0,0,0.00355113636363636,0,0,0,0,0,0,0,0,0,0,0,0.00355113636363636
"432",2195,"Kayla",625,"6","adol female",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8e-04,0,0,0,0,0,0,0,0,0.0016,0,0,0,0,0,0,0,0.0608,0,0.0016,0,0,0,0,0,0,0,0,0.0016,0,0.0224,0,0,0,0.024,0.056,0,0.044,0.0176,0,0.092,0.0288,0.18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"433",2647,"Misha",640,"5","adol female",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00078125,0,0,0,0,0,0,0,0,0,0,0.01875,0,0,0,0,0,0.009375,0,0,0,0,0.00546875,0,0,0,0,0,0,0,0,0.00390625,0,0.02578125,0,0,0,0.00546875,0,0,0.178125,0.009375,0,0.08984375,0.08046875,0.03515625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0015625
