"","FollowNumber","Name","Age","Sex","DiversityScore"
"1186",9366,"bayas",4,"M",1.90159858340089
"1187",9698,"bayas",4,"M",1.51410601833864
"1188",10425,"bayas",5,"M",1.27641599698722
"1189",10391,"bayas",5,"M",0.748925172510668
"1190",10406,"bayas",5,"M",1.31489053913287
"1191",7578,"bayas",2,"M",0.550553419735659
"1192",9718,"bayas",4,"M",1.40710855785531
"1193",9557,"bayas",4,"M",1.03652360238347
"1194",9547,"bayas",4,"M",1.75384292349561
"1195",9984,"bayas",4,"M",1.25853537932384
"1196",10402,"bayas",5,"M",1.06751524379188
"1197",7837,"bayas",2,"M",1.9491287233158
"1198",9734,"bayas",4,"M",1.13427351191813
"1199",9819,"bayas",4,"M",0.446653247322434
"1200",7341,"bayas",2,"M",1.91824225765669
"1201",7576,"bayas",2,"M",0.575176071745609
"1202",9368,"bayas",4,"M",1.01754933068307
"1203",9736,"bayas",4,"M",1.30739220594422
"1204",7361,"bayas",2,"M",1.46747072795755
"1205",9694,"bayas",4,"M",0.966973704822826
"1206",7851,"bayas",2,"M",1.8581903876569
"1207",10418,"bayas",5,"M",1.29474912369377
"1208",10415,"bayas",5,"M",1.1750393090823
"1209",7847,"bayas",2,"M",2.16187901269831
"1210",9498,"bayas",4,"M",1.7653983819236
"1211",9495,"bayas",4,"M",0.735603666358923
"1212",9700,"bayas",4,"M",0.734611973435315
"1213",7662,"bayas",2,"M",1.07354340923411
"1214",7628,"bayas",2,"M",0.62584042991496
"1215",9505,"bayas",4,"M",1.72966335187185
"1216",9726,"bayas",4,"M",1.07809095898554
"1217",7788,"bayas",2,"M",0.943846505198152
"1218",10679,"bayas",5,"M",0.401593827402791
"1219",7797,"bayas",2,"M",1.19516502852517
"1220",10348,"bayas",5,"M",1.132196993355
"1221",8068,"bayas",2,"M",1.38896855694815
"1222",8773,"bayas",3,"M",1.68001519546712
"1223",8785,"bayas",3,"M",0.900491516525268
"1224",7353,"bayas",2,"M",1.70667662470739
"1225",6959,"bayas",1,"M",1.16824903706451
"1226",6965,"bayas",1,"M",0.691192782003201
"1227",7016,"bayas",1,"M",1.4613655787105
"1228",7045,"bayas",1,"M",1.18161878143936
"1229",7047,"bayas",1,"M",1.05120325877707
"1230",7049,"bayas",1,"M",1.38283624535021
"1231",7161,"bayas",1,"M",0.552278442773136
"1232",7197,"bayas",1,"M",0.671415569995867
"1233",7244,"bayas",2,"M",1.32108458565037
"1234",7250,"bayas",2,"M",1.04514250743877
"1235",7252,"bayas",2,"M",1.50499842992001
"1236",7314,"bayas",2,"M",1.15555293531041
"1237",7319,"bayas",2,"M",0.539701683499987
"1238",7334,"bayas",2,"M",1.00079665636962
"1239",7448,"bayas",2,"M",0.596110249259926
"1240",7454,"bayas",2,"M",1.05102696073382
"1241",7459,"bayas",2,"M",1.12054663346479
"1242",7520,"bayas",2,"M",0.998552045780234
"1243",7522,"bayas",2,"M",1.18224315968578
"1244",7524,"bayas",2,"M",0.967650306341836
"1245",7526,"bayas",2,"M",0.854346251957909
"1246",7528,"bayas",2,"M",0.442525249609803
"1247",7546,"bayas",2,"M",0.115715209550291
"1248",7554,"bayas",2,"M",0.804748927471067
"1249",7623,"bayas",2,"M",0.935443707240627
"1250",7659,"bayas",2,"M",0.632960885978243
"1251",7745,"bayas",2,"M",0.695740612130102
"1252",7835,"bayas",2,"M",0.778199454384406
"1253",7839,"bayas",2,"M",1.38996318469307
"1254",7841,"bayas",2,"M",1.18087580857544
"1255",7843,"bayas",2,"M",1.26825700973763
"1256",7845,"bayas",2,"M",1.43503464407332
"1257",7849,"bayas",2,"M",1.81511625861842
"1258",8215,"bayas",3,"M",1.43330658872121
"1259",8757,"bayas",3,"M",1.18126563961158
"1260",8759,"bayas",3,"M",1.36190626670728
"1261",8761,"bayas",3,"M",0.589092090299123
"1262",8775,"bayas",3,"M",0.990023823806802
"1263",8779,"bayas",3,"M",0.757482246871369
"1264",8803,"bayas",3,"M",1.29563415616109
"1265",8805,"bayas",3,"M",1.3225879243013
"1266",8807,"bayas",3,"M",0.658448540062551
"1267",8809,"bayas",3,"M",1.44361340926199
"1268",8905,"bayas",3,"M",1.34827766451149
"1269",8907,"bayas",3,"M",0.162956405161012
"1270",8913,"bayas",3,"M",1.03641407635948
"1271",9034,"bayas",4,"M",0.808335119596341
"1272",9036,"bayas",4,"M",1.32841255520974
"1273",9042,"bayas",4,"M",0.226799988072577
"1274",9046,"bayas",4,"M",1.06400259328176
"1275",9050,"bayas",4,"M",0.786568407922659
"1276",9113,"bayas",4,"M",1.74477401290035
"1277",9123,"bayas",4,"M",0.683468557842441
"1278",9126,"bayas",4,"M",1.65457663306919
"1279",9128,"bayas",4,"M",1.51598823093138
"1280",9130,"bayas",4,"M",0.480135426847707
"1281",9132,"bayas",4,"M",1.31474133919824
"1282",9191,"bayas",4,"M",0.392642265539459
"1283",9193,"bayas",4,"M",1.6533119645851
"1284",9196,"bayas",4,"M",1.63092210432721
"1285",9198,"bayas",4,"M",0.677813043825813
"1286",9325,"bayas",4,"M",1.54021071005587
"1287",9358,"bayas",4,"M",1.05351248185429
"1288",9490,"bayas",4,"M",1.05566857673566
"1289",9501,"bayas",4,"M",1.58128359337453
"1290",9553,"bayas",4,"M",0.464821656905158
"1291",9559,"bayas",4,"M",0.67033842109061
"1292",9688,"bayas",4,"M",0.544554878421086
"1293",9690,"bayas",4,"M",0.364092172940948
"1294",9702,"bayas",4,"M",0.311647688797478
"1295",9712,"bayas",4,"M",0.582732771907049
"1296",9722,"bayas",4,"M",0.558465789503332
"1297",9876,"bayas",4,"M",0.981167596049562
"1298",9879,"bayas",4,"M",0.76478589704919
"1299",9882,"bayas",4,"M",0.543775423635878
"1300",9906,"bayas",4,"M",0.599471508555862
"1301",9910,"bayas",4,"M",1.14433401280275
"1302",9912,"bayas",4,"M",1.05730567775034
"1303",9960,"bayas",4,"M",1.4581640470785
"1304",9970,"bayas",4,"M",1.00733144334059
"1305",9975,"bayas",4,"M",1.0534595983401
"1306",9980,"bayas",4,"M",1.00468536217051
"1307",10106,"bayas",4,"M",0.448898588195717
"1308",10128,"bayas",5,"M",0.782632066512371
"1309",10131,"bayas",5,"M",0.179967617367999
"1310",10134,"bayas",5,"M",1.31201527627957
"1311",10343,"bayas",5,"M",0.688729855732074
"1312",10398,"bayas",5,"M",0.613436693008741
"1313",10400,"bayas",5,"M",0.152505032137866
"1314",10472,"bayas",5,"M",0.631106980705385
"1315",10682,"bayas",5,"M",0.692712192592359
"1316",10719,"bayas",5,"M",1.17946685430474
"1317",10721,"bayas",5,"M",0.766190355156501
"1318",2315,"jari manis",7,"M",1.36241210320963
"1319",2348,"jari manis",7,"M",1.78862298859816
"1320",1580,"jari manis",7,"M",2.43471659413402
"1321",1932,"jari manis",7,"M",1.08862525626279
"1322",1447,"jari manis",7,"M",2.2602884645702
"1323",2333,"jari manis",7,"M",0.846748555781606
"1324",2342,"jari manis",7,"M",2.15663231679879
"1325",1940,"jari manis",7,"M",0.856088034588385
"1326",1444,"jari manis",7,"M",2.0830039294789
"1327",1442,"jari manis",7,"M",1.65621587618306
"1328",1460,"jari manis",7,"M",2.1726088033281
"1329",1118,"jari manis",7,"M",1.34716717258896
"1330",2364,"jari manis",7,"M",1.24937971231505
"1331",2337,"jari manis",7,"M",1.69711757172516
"1332",1120,"jari manis",7,"M",1.50130912248594
"1333",1269,"jari manis",7,"M",1.96530300399345
"1334",1299,"jari manis",7,"M",1.46804648231429
"1335",1455,"jari manis",7,"M",2.46315878388511
"1336",1035,"jari manis",7,"M",2.12938375287568
"1337",1308,"jari manis",7,"M",1.22117394415945
"1338",1026,"jari manis",7,"M",2.03948464088853
"1339",1185,"jari manis",7,"M",2.18943201289377
"1340",1945,"jari manis",7,"M",1.70270156831209
"1341",1277,"jari manis",7,"M",1.93045970953266
"1342",1280,"jari manis",7,"M",2.08299686810928
"1343",1363,"jari manis",7,"M",1.9150738532358
"1344",1051,"jari manis",7,"M",2.4414628150355
"1345",1457,"jari manis",7,"M",2.56514121570601
"1346",1061,"jari manis",7,"M",2.25599690667899
"1347",1585,"jari manis",7,"M",2.47861142352363
"1348",1136,"jari manis",7,"M",2.00667395702568
"1349",1202,"jari manis",7,"M",2.42107389562114
"1350",1950,"jari manis",7,"M",1.76994359934605
"1351",1039,"jari manis",7,"M",2.18595078130882
"1352",1302,"jari manis",7,"M",2.45432735966176
"1353",2521,"jari manis",7,"M",2.01725785087291
"1354",1084,"jari manis",7,"M",2.11249953132295
"1355",1267,"jari manis",7,"M",1.64323216553223
"1356",1968,"jari manis",7,"M",1.60298654980523
"1357",2063,"jari manis",7,"M",1.94952438835272
"1358",1835,"jari manis",7,"M",1.57486579530329
"1359",1955,"jari manis",7,"M",2.01734529377284
"1360",2516,"jari manis",7,"M",2.52184433945099
"1361",2089,"jari manis",7,"M",1.6577377936552
"1362",1182,"jari manis",7,"M",1.93767821099768
"1363",1146,"jari manis",7,"M",1.38830827935126
"1364",1178,"jari manis",7,"M",2.04173330117698
"1365",2276,"jari manis",7,"M",1.58466863161336
"1366",2298,"jari manis",7,"M",1.73377452856537
"1367",1058,"jari manis",7,"M",2.53111800958601
"1368",1139,"jari manis",7,"M",1.38149880327587
"1369",1149,"jari manis",7,"M",2.05078250159018
"1370",1296,"jari manis",7,"M",1.57413989630319
"1371",1345,"jari manis",7,"M",0.705563624861268
"1372",1829,"jari manis",7,"M",2.24569903930531
"1373",1452,"jari manis",7,"M",2.04481472902721
"1374",1119,"jari manis",7,"M",1.99787610018728
"1375",1142,"jari manis",7,"M",1.34089483033343
"1376",1167,"jari manis",7,"M",1.35292571534815
"1377",1209,"jari manis",7,"M",1.18381446203514
"1378",1262,"jari manis",7,"M",0.977405882566566
"1379",1265,"jari manis",7,"M",1.55523264484652
"1380",1268,"jari manis",7,"M",1.21896327860242
"1381",1640,"jari manis",7,"M",1.30456344038392
"1382",1832,"jari manis",7,"M",1.32961138376532
"1383",1960,"jari manis",7,"M",2.38527338698892
"1384",2092,"jari manis",7,"M",1.17160728095375
"1385",3465,"somat",2,"M",1.85821756116535
"1386",3358,"somat",2,"M",2.42855339114377
"1387",3467,"somat",2,"M",2.0154951488847
"1388",3354,"somat",2,"M",2.521196182724
"1389",3463,"somat",2,"M",2.1038435999472
"1390",3677,"kayla",7,"F",1.48356334934691
"1391",3681,"kayla",7,"F",1.95473252112146
"1392",2493,"kayla",6,"F",1.83019538759174
"1393",3843,"kayla",7,"F",1.60193410530826
"1394",4167,"kayla",7,"F",1.71057164717628
"1395",3704,"kayla",7,"F",1.50374284528493
"1396",3633,"kayla",7,"F",1.70387480790349
"1397",3769,"kayla",7,"F",1.25812628221379
"1398",3702,"kayla",7,"F",1.23687838530108
"1399",2748,"kayla",6,"F",2.0908206880968
"1400",2236,"kayla",6,"F",2.24554954837267
"1401",1983,"kayla",6,"F",2.02764502584236
"1402",2496,"kayla",6,"F",1.97910535740866
"1403",2344,"kayla",6,"F",1.81612822833171
"1404",3692,"kayla",7,"F",1.49017486916037
"1405",2080,"kayla",6,"F",2.03108080695211
"1406",4335,"kayla",7,"F",1.35248886500346
"1407",2763,"kayla",6,"F",2.09722872312113
"1408",2006,"kayla",6,"F",1.97621625436602
"1409",2601,"kayla",6,"F",1.49803283525444
"1410",2195,"kayla",6,"F",1.96856880937522
"1411",2570,"kayla",6,"F",1.66102953439513
"1412",2786,"kayla",6,"F",1.61594919824451
"1413",2928,"kayla",6,"F",1.8933294280576
"1414",4289,"kayla",7,"F",2.01664957920119
"1415",2842,"kayla",6,"F",1.81117377767673
"1416",2213,"kayla",6,"F",2.02216988545809
"1417",2790,"kayla",6,"F",1.27742687580574
"1418",1996,"kayla",6,"F",1.95692723289416
"1419",2360,"kayla",6,"F",2.12660534822539
"1420",2746,"kayla",6,"F",1.4252882799376
"1421",2754,"kayla",6,"F",1.88064999837611
"1422",3714,"kayla",7,"F",1.44156721193252
"1423",3851,"kayla",7,"F",1.86249484934261
"1424",2189,"kayla",6,"F",1.82186238730078
"1425",2931,"kayla",6,"F",2.04739961788772
"1426",2850,"kayla",6,"F",1.36311006913235
"1427",4331,"kayla",7,"F",1.9284371629049
"1428",2592,"kayla",6,"F",1.07429944200084
"1429",1988,"kayla",6,"F",0.963319706976781
"1430",2226,"kayla",6,"F",1.42098457608038
"1431",2072,"kayla",6,"F",1.49199323146743
"1432",2596,"kayla",6,"F",1.69549107563643
"1433",4199,"kayla",7,"F",1.59544762648668
"1434",2366,"kayla",6,"F",1.30092768181359
"1435",2757,"kayla",6,"F",1.50280298206371
"1436",2830,"kayla",6,"F",1.19362103933347
"1437",2937,"kayla",6,"F",1.87669178248196
"1438",4084,"kayla",7,"F",1.80421897200841
"1439",2863,"kayla",6,"F",2.2271147748495
"1440",2935,"kayla",6,"F",0.993170286310972
"1441",3766,"kayla",7,"F",1.98968956982374
"1442",2329,"kayla",6,"F",2.01399294820894
"1443",2866,"kayla",6,"F",1.97588303082107
"1444",2241,"kayla",6,"F",1.42038358511039
"1445",1734,"kayla",6,"F",1.31139980575359
"1446",2853,"kayla",6,"F",2.22050627746575
"1447",4088,"kayla",7,"F",1.44928984458672
"1448",1978,"kayla",6,"F",1.4259798182365
"1449",2933,"kayla",6,"F",1.0356139716122
"1450",4204,"kayla",7,"F",1.62421683457708
"1451",2355,"kayla",6,"F",1.58628386176642
"1452",2137,"kayla",6,"F",1.74646539316715
"1453",2192,"kayla",6,"F",1.13595470932592
"1454",1760,"kayla",6,"F",1.8722581979215
"1455",1907,"kayla",6,"F",1.80182122725082
"1456",1739,"kayla",6,"F",1.98301024229304
"1457",1742,"kayla",6,"F",1.31469269118811
"1458",1745,"kayla",6,"F",1.63473298769199
"1459",2207,"kayla",6,"F",1.86061430738346
"1460",2323,"kayla",6,"F",1.40907142092719
"1461",2612,"kayla",6,"F",1.36647795223562
"1462",2838,"kayla",6,"F",1.77057002241881
"1463",3878,"kayla",7,"F",1.24323677982516
"1464",2221,"kayla",6,"F",0.804601259760861
"1465",2211,"kayla",6,"F",0.764993672373749
"1466",2371,"kayla",6,"F",1.4939223500094
"1467",2871,"kayla",6,"F",1.28796121659978
"1468",4207,"kayla",7,"F",1.39656021769592
"1469",1911,"kayla",6,"F",1.93403585283815
"1470",2198,"kayla",6,"F",1.61491316798673
"1471",698,"kayla",5,"F",1.55601299862735
"1472",1764,"kayla",6,"F",1.29200687678175
"1473",1916,"kayla",6,"F",1.71729436483373
"1474",1973,"kayla",6,"F",0.937040820338979
"1475",2133,"kayla",6,"F",1.85457472171948
"1476",2135,"kayla",6,"F",1.63003185361126
"1477",2216,"kayla",6,"F",1.2769895429694
"1478",2231,"kayla",6,"F",1.1962486249418
"1479",2246,"kayla",6,"F",1.30413175437318
"1480",2350,"kayla",6,"F",0.994901710592456
"1481",2832,"kayla",6,"F",1.35160372797648
"1482",3700,"kayla",7,"F",1.20751065282728
"1483",4129,"kayla",7,"F",1.05267173467267
"1484",4195,"kayla",7,"F",0.809290726576157
"1485",4328,"kayla",7,"F",0.401861556999073
"1486",4337,"kayla",7,"F",0.631659149127536
"1487",9649,"king",3,"M",1.7832531556209
"1488",10599,"king",4,"M",1.52749334720787
"1489",9946,"king",3,"M",1.33356271173349
"1490",9789,"king",3,"M",1.54408669848893
"1491",3034,"king",7,"M",1.57053910333915
"1492",9952,"king",3,"M",1.95900566591251
"1493",9786,"king",3,"M",1.65673733546299
"1494",10442,"king",4,"M",2.08252915094061
"1495",9954,"king",3,"M",1.05469074788903
"1496",9838,"king",3,"M",1.42390299254416
"1497",3021,"king",7,"M",2.05924121899507
"1498",10273,"king",4,"M",1.91739678063848
"1499",3041,"king",7,"M",1.17834258887751
"1500",2996,"king",7,"M",1.4746705488552
"1501",9944,"king",3,"M",1.90786196206706
"1502",2965,"king",7,"M",1.87005026832673
"1503",9653,"king",3,"M",1.20955396896383
"1504",9783,"king",3,"M",1.66671882976579
"1505",9411,"king",3,"M",2.11780333392984
"1506",9418,"king",3,"M",1.60991287012318
"1507",2978,"king",7,"M",1.78422540699771
"1508",9515,"king",3,"M",2.01483294350355
"1509",9512,"king",3,"M",1.39244501304889
"1510",9296,"king",3,"M",1.83429790761784
"1511",2997,"king",7,"M",1.31778723196356
"1512",9579,"king",3,"M",1.3666436125413
"1513",3127,"king",7,"M",1.48970741791791
"1514",9518,"king",3,"M",1.87735428331427
"1515",10148,"king",4,"M",1.34823130130867
"1516",2980,"king",7,"M",1.26237938087255
"1517",3129,"king",7,"M",2.41412671730135
"1518",8630,"king",2,"M",1.178421521602
"1519",9089,"king",3,"M",1.64387682369583
"1520",8936,"king",3,"M",2.00332998269506
"1521",9457,"king",3,"M",1.32333150152462
"1522",10271,"king",4,"M",0.864303500237935
"1523",2970,"king",7,"M",1.13308984979777
"1524",9651,"king",3,"M",1.30261698787898
"1525",3117,"king",7,"M",1.70439984501223
"1526",7919,"king",1,"M",0.544545902820113
"1527",8883,"king",2,"M",1.60782191357593
"1528",8885,"king",2,"M",0.952727469480453
"1529",8887,"king",2,"M",1.25167816161616
"1530",8889,"king",2,"M",1.40971669148578
"1531",8891,"king",2,"M",1.59249950165868
"1532",8928,"king",3,"M",1.5910153320816
"1533",8930,"king",3,"M",1.11005581346542
"1534",8932,"king",3,"M",1.05316147214022
"1535",9027,"king",3,"M",1.08927460781734
"1536",9085,"king",3,"M",0.727722650069057
"1537",9105,"king",3,"M",1.16225910489126
"1538",9107,"king",3,"M",1.38975574741073
"1539",9109,"king",3,"M",0.908789989279392
"1540",9290,"king",3,"M",0.783519762303442
"1541",9300,"king",3,"M",0.691164541320862
"1542",9302,"king",3,"M",0.976304007802074
"1543",9305,"king",3,"M",0.315311746411437
"1544",9407,"king",3,"M",2.02628782268425
"1545",9415,"king",3,"M",1.50792416967519
"1546",9424,"king",3,"M",0.881478325909843
"1547",9452,"king",3,"M",1.65423922687508
"1548",9455,"king",3,"M",1.39865393463311
"1549",9521,"king",3,"M",1.14087103760884
"1550",9524,"king",3,"M",0.982427234772322
"1551",9587,"king",3,"M",1.33477451775626
"1552",9647,"king",3,"M",1.21955985564307
"1553",9655,"king",3,"M",1.11098595951046
"1554",9776,"king",3,"M",1.28411674518878
"1555",9780,"king",3,"M",1.28524889847029
"1556",9826,"king",3,"M",1.65014815266291
"1557",9829,"king",3,"M",1.2118748593176
"1558",9832,"king",3,"M",0.68430757887996
"1559",9835,"king",3,"M",0.685459633611679
"1560",9950,"king",3,"M",1.10456024466726
"1561",10036,"king",4,"M",1.44550083487801
"1562",10040,"king",4,"M",1.42248769495232
"1563",10045,"king",4,"M",0.930389689011539
"1564",10381,"king",4,"M",1.65217241454173
"1565",10438,"king",4,"M",1.82093156644171
"1566",10444,"king",4,"M",1.00116846733234
"1567",10446,"king",4,"M",0.661295577817703
"1568",10449,"king",4,"M",0.716419769026302
"1569",10576,"king",4,"M",1.27403282765564
"1570",10578,"king",4,"M",0.955418297214489
"1571",10593,"king",4,"M",0.41400310121704
"1572",10595,"king",4,"M",1.48007793367009
"1573",10625,"king",4,"M",1.09726810601919
"1574",10661,"king",4,"M",1.63039681308393
"1575",10703,"king",4,"M",1.25363794424128
"1576",2567,"bibi",6,"F",1.91791950353673
"1577",1556,"bibi",6,"F",1.413807461205
"1578",2569,"bibi",6,"F",1.68338499954388
"1579",1417,"bibi",6,"F",1.86804225095485
"1580",1635,"bibi",6,"F",1.79719466690701
"1581",1587,"bibi",6,"F",2.00258587233735
"1582",1528,"bibi",6,"F",1.50476484360812
"1583",748,"bibi",5,"F",1.37741843443416
"1584",1731,"bibi",6,"F",1.90783471236494
"1585",1430,"bibi",6,"F",0.831417995913593
"1586",773,"bibi",5,"F",1.81900599179407
"1587",1426,"bibi",6,"F",1.86547553475688
"1588",1549,"bibi",6,"F",1.25985535042781
"1589",1706,"bibi",6,"F",1.72553921152623
"1590",1566,"bibi",6,"F",1.01293952442659
"1591",1637,"bibi",6,"F",1.70909972056219
"1592",2576,"bibi",6,"F",1.63503106616634
"1593",1384,"bibi",6,"F",2.108602409893
"1594",2083,"bibi",6,"F",1.74767072087861
"1595",1682,"bibi",6,"F",2.10200216811973
"1596",1613,"bibi",6,"F",2.21487863500721
"1597",562,"bibi",5,"F",0.945719946403873
"1598",569,"bibi",5,"F",1.8362693050024
"1599",1543,"bibi",6,"F",1.54198738931216
"1600",1729,"bibi",6,"F",1.71496407455301
"1601",1216,"bibi",6,"F",1.84317456379745
"1602",1600,"bibi",6,"F",2.04275042788542
"1603",746,"bibi",5,"F",1.68819164887663
"1604",1686,"bibi",6,"F",1.73114677267862
"1605",1702,"bibi",6,"F",1.22050202616176
"1606",1790,"bibi",6,"F",1.9320148505786
"1607",1698,"bibi",6,"F",1.84246897497727
"1608",1610,"bibi",6,"F",2.12467247013989
"1609",1730,"bibi",6,"F",1.38567317064849
"1610",1690,"bibi",6,"F",1.9021518618134
"1611",1583,"bibi",6,"F",1.82336384182133
"1612",1639,"bibi",6,"F",1.23181278495404
"1613",1733,"bibi",6,"F",1.12413354808308
"1614",1775,"bibi",6,"F",1.71088914078699
"1615",1726,"bibi",6,"F",1.48130164940581
"1616",1773,"bibi",6,"F",1.92424837963591
"1617",207,"bibi",4,"F",1.39251390410248
"1618",1591,"bibi",6,"F",1.23508777369329
"1619",565,"bibi",5,"F",1.5451379233554
"1620",1713,"bibi",6,"F",1.37510167288582
"1621",1716,"bibi",6,"F",1.14610062510254
"1622",1782,"bibi",6,"F",0.828671063324354
"1623",4138,"ml08jan02a",7,"M",1.86818275063151
"1624",100034,"fml04mar23_rk",7,"M",0.47713931337932
"1625",5824,"berani",4,"F",1.13221324921195
"1626",5455,"berani",3,"F",1.49281998705805
"1627",5827,"berani",4,"F",1.15858617096394
"1628",5836,"berani",4,"F",1.32335295991173
"1629",4630,"berani",2,"F",1.43733218662134
"1630",5625,"berani",4,"F",1.56002707196092
"1631",5453,"berani",3,"F",1.86353953956614
"1632",5852,"berani",4,"F",1.33822259285039
"1633",6853,"berani",6,"F",1.25958313021344
"1634",5959,"berani",4,"F",1.2179487850428
"1635",5254,"berani",3,"F",2.34064968789268
"1636",7102,"berani",6,"F",1.71712267237022
"1637",5459,"berani",3,"F",0.806544064002062
"1638",6872,"berani",6,"F",1.84161131166159
"1639",5457,"berani",3,"F",1.09026626887549
"1640",5629,"berani",4,"F",1.50000084064077
"1641",7156,"berani",6,"F",1.75937201537081
"1642",6332,"berani",5,"F",0.426099086761628
"1643",6852,"berani",6,"F",0.858917877874408
"1644",4625,"berani",2,"F",1.51039264249992
"1645",6876,"berani",6,"F",1.61765241027447
"1646",7059,"berani",6,"F",1.46713478360902
"1647",5266,"berani",3,"F",1.76950127097419
"1648",6875,"berani",6,"F",1.11756057509952
"1649",5850,"berani",4,"F",1.07184544609526
"1650",5243,"berani",3,"F",1.79577666768351
"1651",5249,"berani",3,"F",1.16782196068712
"1652",5257,"berani",3,"F",1.41296178488467
"1653",5451,"berani",3,"F",1.43912146794997
"1654",5961,"berani",4,"F",1.58545285332514
"1655",5902,"berani",4,"F",0.607064944814823
"1656",5954,"berani",4,"F",1.27007397946146
"1657",5956,"berani",4,"F",1.71012791074663
"1658",7153,"berani",6,"F",1.38474890464042
"1659",5621,"berani",4,"F",1.03381434662413
"1660",4628,"berani",2,"F",0.986907835933704
"1661",5012,"berani",3,"F",1.25238980439857
"1662",5246,"berani",3,"F",1.66212249486296
"1663",5252,"berani",3,"F",2.16655366491724
"1664",5832,"berani",4,"F",0.974923619060991
"1665",6256,"berani",5,"F",0.433398873290746
"1666",6776,"berani",6,"F",0.8296671463209
"1667",6777,"berani",6,"F",1.52874161234764
"1668",6854,"berani",6,"F",0.893126774305304
"1669",6871,"berani",6,"F",1.28142954140419
"1670",7098,"berani",6,"F",1.56233796925038
"1671",7105,"berani",6,"F",1.65567355802511
"1672",3629,"uml30mar01",2,"M",1.12830279755583
"1673",6181,"dinda",6,"F",1.07982654904314
"1674",6180,"dinda",6,"F",0.907732999357879
"1675",4685,"dinda",3,"F",1.2887659213446
"1676",4681,"dinda",3,"F",2.13891023535993
"1677",4671,"dinda",3,"F",1.43496198383168
"1678",6178,"dinda",6,"F",0.385944985545332
"1679",4678,"dinda",3,"F",2.35163345177839
"1680",4669,"dinda",3,"F",1.8354527645774
"1681",5994,"dinda",5,"F",0.80048739068512
"1682",6384,"dinda",6,"F",1.21336684933494
"1683",5399,"codet",7,"M",1.57914665889319
"1684",5911,"codet",7,"M",1.68702965704197
"1685",6142,"codet",7,"M",1.16283398988967
"1686",6615,"codet",7,"M",2.31944699852542
"1687",5728,"codet",7,"M",1.55576947700643
"1688",5354,"codet",7,"M",1.52910526384342
"1689",6148,"codet",7,"M",1.49835149934891
"1690",5110,"codet",7,"M",2.31305170819477
"1691",5234,"codet",7,"M",1.44884758304187
"1692",5250,"codet",7,"M",1.73541610900565
"1693",6574,"codet",7,"M",0.996470956276376
"1694",5556,"codet",7,"M",1.24429617326989
"1695",6324,"codet",7,"M",1.43001660742525
"1696",5400,"codet",7,"M",1.86724573844501
"1697",5383,"codet",7,"M",2.05293188205741
"1698",5472,"codet",7,"M",1.71854119404063
"1699",6632,"codet",7,"M",2.27295521171633
"1700",5350,"codet",7,"M",1.32406101025492
"1701",5372,"codet",7,"M",1.27392595614563
"1702",6585,"codet",7,"M",1.88382873740204
"1703",6150,"codet",7,"M",1.37610369199585
"1704",6235,"codet",7,"M",1.06739821720809
"1705",5090,"codet",7,"M",1.36775155911667
"1706",5351,"codet",7,"M",1.5220396254736
"1707",6517,"codet",7,"M",1.73845350515477
"1708",6563,"codet",7,"M",1.4420179949033
"1709",6595,"codet",7,"M",1.70778181794428
"1710",6450,"codet",7,"M",1.2275261523444
"1711",5938,"codet",7,"M",1.23957892872911
"1712",6098,"codet",7,"M",1.36726576437516
"1713",6634,"codet",7,"M",2.13735534660135
"1714",6612,"codet",7,"M",1.72203109204345
"1715",6126,"codet",7,"M",0.650281491442664
"1716",5233,"codet",7,"M",1.56045267565734
"1717",5474,"codet",7,"M",1.29770549532282
"1718",5031,"codet",7,"M",0.783458819848168
"1719",5084,"codet",7,"M",0.699335398538777
"1720",5095,"codet",7,"M",1.38757951872681
"1721",5229,"codet",7,"M",1.36717443375718
"1722",5232,"codet",7,"M",1.15467907387959
"1723",5247,"codet",7,"M",1.33573966718244
"1724",5261,"codet",7,"M",1.03237716806844
"1725",5349,"codet",7,"M",1.79618434810176
"1726",5352,"codet",7,"M",1.2873083932632
"1727",5377,"codet",7,"M",1.40312243241785
"1728",5380,"codet",7,"M",1.80107427742452
"1729",5398,"codet",7,"M",1.80956439817421
"1730",5466,"codet",7,"M",1.51626992022082
"1731",5467,"codet",7,"M",0.898907148780844
"1732",5468,"codet",7,"M",0.864582289725258
"1733",5470,"codet",7,"M",1.11154466696067
"1734",5473,"codet",7,"M",1.01171344008188
"1735",5727,"codet",7,"M",1.58182290174441
"1736",5937,"codet",7,"M",0.735117326845546
"1737",5939,"codet",7,"M",1.06107578209577
"1738",5940,"codet",7,"M",1.18373649376491
"1739",6101,"codet",7,"M",1.1818010045962
"1740",6128,"codet",7,"M",0.283311408510833
"1741",6238,"codet",7,"M",1.42036112457281
"1742",6240,"codet",7,"M",1.17915422713923
"1743",6562,"codet",7,"M",1.0422866662377
"1744",6564,"codet",7,"M",0.925601515458254
"1745",6565,"codet",7,"M",1.15370824932425
"1746",6588,"codet",7,"M",1.35281040843579
"1747",6633,"codet",7,"M",1.23905253194719
"1748",6636,"codet",7,"M",2.40992980463256
"1749",6760,"codet",7,"M",1.36022403873794
"1750",6763,"codet",7,"M",0.147828733540731
"1751",6863,"codet",7,"M",1.35890655450506
"1752",6864,"codet",7,"M",1.90203069156958
"1753",6913,"codet",7,"M",1.81116275627972
